爱建证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
财富证券,,,3700 (3700)衡阳营业部,,,,,
财富证券,,,3900 (3900)怀化营业部,,,,,
财富证券,,,2500 (2502)邵阳武冈营业部,,,,,
财富证券,,,5000 (5000)常德营业部,,,,,
财富证券,,,5100 (5100)娄底营业部,,,,,
财富证券,,,5200 (5200)长沙银盆南路营业部,,,,,
财富证券,,,5300 (5300)益阳康富北路营业部,,,,,
财富证券,,,3105 (3105)长沙县星沙北路营业部,,,,,
财富证券,,,5400 (5400)岳阳花板桥路营业部,,,,,
财富证券,,,2608 (2608)湘乡大正街证券营业部,,,,,
财富证券,,,2405 (2405)临武文昌中路营业部,,,,,
财富证券,,,5600 (5600)永州零陵中路证券营业部,,,,,
财富证券,,,2705 (2705)浏阳劳动中路证券营业部,,,,,
财富证券,,,3002 (3002)长沙望城郭亮北路证券营业部,,,,,
财富证券,,,,,,,,
财通证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
财通证券,滨江电信交易主站:60.191.116.36:7708,滨江信用电信交易主站:60.191.116.36:7708,1???,,,,,
,,,,,,,,
  普通交易,登录模式选 "资金帐号",,,,,,,
财通证券,滨江联通交易主站:60.12.142.37:7708,滨江信用联通交易主站:60.12.142.37:7708,2???,,,,,
,,,,,,,,
  融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,,,,
财通证券,解放路电信主站:115.238.108.58:7708,解放路信用电信主站:115.238.108.58:7708,,交易账号(打开券商通达信软件，股东列表查询结果的资金账号就是交易账号）?,,,,
财通证券,解放路联通主站:124.160.30.135:7708,解放路信用联通主站:124.160.30.135:7708,,,,,,
财通证券,,,,,,,,
大同证券,普通交易服务器,营业部代码填 0,,,,,,
大同证券,联通交易中心一:218.26.120.19:7708,版本号填,,,,,,
,,,,,,,,
  6.15（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,联通交易中心二:218.26.120.20:7708,,,,,,,
大同证券,登录模式选 "资金帐号",,联通交易中心三:121.30.227.251:7708,,,,,
大同证券,通讯密码(如果所在券商无通讯密码就不填),,联通交易中心四:121.30.227.252:7708,,,,,
大同证券,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,联通交易中心五:218.26.120.21 :80,,,,
大同证券,,,联通交易中心六:218.26.120.22:7708,,,,,
大同证券,,,联通交易中心七:121.30.227.253:7708,,,,,
大同证券,,,联通交易中心八:121.30.227.254:7708,,,,,
大同证券,,,联通交易中心九:218.26.248.51:7708,,,,,
大同证券,,,电信交易中心一:211.152.32.137:80,,,,,
大同证券,,,电信交易中心二:211.152.32.138:7708,,,,,
大同证券,,,电信交易中心三:58.61.36.109:7708,,,,,
大同证券,,,电信交易中心四:58.61.36.110:7708,,,,,
大同证券,,,,,,,,
大同证券,,,大通证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,
,,,,,,,,
  6.28（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
大通证券,电信大连交易1:59.46.210.202:7718,融资融券电信大连1:59.46.210.222:7718,1 普通交易,登录模式选 "客户号",,,,
大通证券,电信大连交易2:59.46.210.203:7718,融资融券联通大连1:218.61.34.7:7718,3 融资融券交易,通讯密码(如果所在券商无通讯密码就不填),,,,
大通证券,联通大连交易5:124.93.239.103:7718,,,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,,
大通证券,联通大连交易6:124.93.239.104:7718,,,,,,,
大通证券,联通大连交易1:218.61.34.13:7718,,,,,,,
大通证券,联通大连交易2:218.61.34.21:7718,,,,,,,
大通证券,联通大连交易3:218.61.34.24:7718,,,,,,,
大通证券,联通大连交易4:218.61.34.25:7718,,,,,,,
大通证券,联通沈阳交易1:218.24.74.11:7718,,,,,,,
大通证券,联通沈阳交易2:218.24.74.12:7718,,,,,,,
大通证券,联通天津交易1:60.29.16.107:7718,,,,,,,
大通证券,联通天津交易2:60.29.16.108:7718,,,,,,,
大通证券,电信上海交易1:116.236.236.3:7718,,,,,,,
大通证券,电信上海交易2:116.236.236.4:7718,,,,,,,
